CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F20121,F20122,F20123,F20125,F20126,F20127,F20217,F20218,F20219,F20221,F20222,F20223,F20229,F20230,F20231,F20233,F20234,F20235,F20241,F20242,F20243,F20245,F20246,F20247,F20277,F20278,F20279,F20281,F20282,F20283,F20289,F20290,F20291,F20293,F20294,F20295,F20301,F20302,F20303,F20305,F20306,F20307,F20313,F20314,F20315,F20317,F20318,F20319,F20325,F20326,F20327,F20329,F20330,F20331,F20337,F20338,F20339,F20341,F20342,F20343,F20349,F20350,F20351,F20353,F20354,F20355,F20361,F20362,F20363,F20365,F20366,F20367,F20397,F20398,F20399,F20401,F20402,F20403,F20517,F20518,F20519,F20521,F20522,F20523,F20721,F20722,F20723,F20725,F20726,F20727,F20805,F20806,F20807,F20809,F20810,F20811,F20817,F20818,F20819,F20821,F20822,F20823,F20865,F20866,F20867,F20869,F20870,F20871,
27913,42UFGM,42UFGM : Bardwell,Standard Table (ST) wards,SWARD,243,805,196,191,653,288,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,9,3,3,7,3,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,10,13,3,9,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
27914,42UFGN,42UFGN : Barningham,Standard Table (ST) wards,SWARD,263,768,210,241,728,327,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,6,3,0,9,3,3,17,0,8,9,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,
27915,42UFGP,42UFGP : Barrow,Standard Table (ST) wards,SWARD,186,634,191,190,594,278,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,7,0,0,10,0,0,6,3,3,6,0,4,11,4,7,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
27916,42UFGQ,42UFGQ : Cavendish,Standard Table (ST) wards,SWARD,151,548,184,158,502,300,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,3,0,0,4,3,0,7,7,3,6,0,0,6,3,0,3,0,3,7,4,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,3,
27917,42UFGR,42UFGR : Chedburgh,Standard Table (ST) wards,SWARD,208,686,184,190,622,276,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,3,0,0,0,0,6,3,0,7,0,0,3,0,0,3,3,0,6,3,4,6,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
27918,42UFGS,42UFGS : Clare,Standard Table (ST) wards,SWARD,175,583,208,153,506,341,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,0,3,6,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
27919,42UFGT,42UFGT : Eastgate,Standard Table (ST) wards,SWARD,124,599,166,99,523,520,0,3,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,3,6,0,3,9,6,0,20,0,3,16,3,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,
27920,42UFGU,42UFGU : Fornham,Standard Table (ST) wards,SWARD,169,617,193,140,584,344,0,0,3,0,5,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,3,0,6,0,0,12,3,7,21,0,4,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27921,42UFGW,42UFGW : Great Barton,Standard Table (ST) wards,SWARD,179,615,246,152,547,342,0,3,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,6,6,3,16,6,6,19,0,8,16,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,
27922,42UFGX,42UFGX : Haverhill East,Standard Table (ST) wards,SWARD,785,2232,283,736,2096,532,0,10,3,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,12,0,3,10,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,3,6,0,0,11,3,6,25,6,0,23,3,9,12,0,3,9,0,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,
27923,42UFGY,42UFGY : Haverhill North,Standard Table (ST) wards,SWARD,601,1929,463,654,1806,770,0,17,9,0,11,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,6,0,0,0,0,0,0,0,0,3,3,0,10,3,3,16,0,0,22,3,3,20,6,3,3,0,6,14,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,
27924,42UFGZ,42UFGZ : Haverhill South,Standard Table (ST) wards,SWARD,542,1404,258,541,1353,429,0,17,5,0,10,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,15,3,3,3,3,6,16,6,4,10,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,
27925,42UFHA,42UFHA : Haverhill West,Standard Table (ST) wards,SWARD,555,1611,143,524,1522,238,0,4,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,6,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,9,3,0,3,0,0,3,3,0,0,0,0,6,0,3,12,0,5,15,0,3,18,3,6,25,0,0,14,0,0,6,0,0,3,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,
27926,42UFHB,42UFHB : Horringer and Whelnetham,Standard Table (ST) wards,SWARD,190,628,187,175,596,303,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,6,3,6,0,0,0,3,3,3,10,0,3,12,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
27927,42UFHC,42UFHC : Hundon,Standard Table (ST) wards,SWARD,198,676,154,196,624,239,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,12,3,0,6,0,0,3,0,0,4,0,3,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,
27928,42UFHD,42UFHD : Ixworth,Standard Table (ST) wards,SWARD,246,647,163,270,628,268,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,7,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,3,6,11,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,
27929,42UFHE,42UFHE : Kedington,Standard Table (ST) wards,SWARD,239,645,133,186,604,236,0,3,0,0,3,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,6,0,0,0,0,3,3,0,0,9,0,6,6,0,3,3,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,
27930,42UFHF,42UFHF : Minden,Standard Table (ST) wards,SWARD,448,1400,391,419,1224,662,0,6,3,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,11,3,0,8,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,6,0,3,3,3,10,0,3,3,0,0,17,3,0,16,0,8,19,3,3,16,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
27931,42UFHG,42UFHG : Moreton Hall,Standard Table (ST) wards,SWARD,676,1838,139,581,1772,236,0,4,5,3,14,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,9,7,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,6,0,0,23,0,3,13,0,3,45,3,3,38,6,23,52,0,15,43,3,0,0,0,0,3,0,0,3,0,3,4,0,0,0,0,0,0,0,
27932,42UFHH,42UFHH : Northgate,Standard Table (ST) wards,SWARD,264,677,211,252,644,357,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,10,3,0,7,0,3,13,0,3,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,
27933,42UFHJ,42UFHJ : Pakenham,Standard Table (ST) wards,SWARD,307,1359,122,269,776,185,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,14,16,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,3,10,6,0,3,12,3,11,24,3,7,20,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,
27934,42UFHK,42UFHK : Risby,Standard Table (ST) wards,SWARD,272,842,208,230,742,335,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,5,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,3,0,3,0,0,3,0,0,0,0,0,3,3,0,4,0,0,7,3,6,3,6,0,9,0,9,32,0,3,21,4,14,30,3,8,27,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,
27935,42UFHL,42UFHL : Risbygate,Standard Table (ST) wards,SWARD,308,1266,266,262,1106,508,0,6,4,0,16,9,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,3,4,11,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,3,5,6,0,4,3,0,6,0,0,10,3,0,9,3,0,13,11,0,18,3,4,10,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,
27936,42UFHM,42UFHM : Rougham,Standard Table (ST) wards,SWARD,182,716,174,197,640,254,0,3,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,5,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,6,3,4,14,0,5,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,
27937,42UFHN,42UFHN : St Olaves,Standard Table (ST) wards,SWARD,580,1439,264,516,1423,470,0,14,8,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,3,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,3,0,0,0,0,4,3,0,3,9,0,3,0,3,8,0,3,6,0,0,6,3,0,15,3,3,13,0,3,5,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,3,
27938,42UFHP,42UFHP : Southgate,Standard Table (ST) wards,SWARD,391,1425,302,358,1277,503,0,7,6,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,0,4,9,3,0,3,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,3,0,3,0,3,13,3,3,8,0,3,39,3,6,50,6,7,34,3,5,12,0,0,0,0,0,3,3,3,5,0,0,3,0,0,0,0,0,3,0,
27939,42UFHQ,42UFHQ : Stanton,Standard Table (ST) wards,SWARD,294,825,222,294,720,334,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,3,0,12,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,9,0,0,6,0,32,61,3,33,53,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,
27940,42UFHR,42UFHR : Westgate,Standard Table (ST) wards,SWARD,379,1351,329,347,1253,586,0,7,4,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,14,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,0,0,9,0,3,7,0,6,9,0,0,9,0,5,22,6,4,13,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,
27941,42UFHS,42UFHS : Wickhambrook,Standard Table (ST) wards,SWARD,187,603,168,178,574,273,0,4,0,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,4,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,6,0,0,3,0,3,10,0,3,11,4,0,0,0,0,0,0,0,3,0,6,9,3,0,0,0,0,0,0,
27942,42UFHT,42UFHT : Withersfield,Standard Table (ST) wards,SWARD,176,1172,150,184,781,218,3,31,3,0,8,4,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,3,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,3,0,3,0,0,7,0,0,3,0,0,30,0,0,11,6,0,13,3,0,18,3,0,37,0,0,25,0,0,7,3,0,3,0,0,0,3,0,3,0,0,5,0,0,0,0,
27943,42UGGW,42UGGW : Aldeburgh,Standard Table (ST) wards,SWARD,196,854,556,197,775,958,0,4,4,0,3,11,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,3,0,0,3,0,3,3,7,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,3,0,0,3,0,0,3,0,3,3,0,9,3,6,14,10,0,9,12,0,13,17,0,7,6,0,3,7,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,
27944,42UGGX,42UGGX : Earl Soham,Standard Table (ST) wards,SWARD,204,629,168,211,595,241,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,6,0,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,
27945,42UGGY,42UGGY : Farlingaye,Standard Table (ST) wards,SWARD,230,630,152,205,565,276,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,5,3,0,3,0,3,5,6,9,19,0,3,6,6,3,4,3,3,4,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,
27946,42UGGZ,42UGGZ : Felixstowe East,Standard Table (ST) wards,SWARD,307,1093,525,275,1013,786,0,3,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,9,3,3,11,7,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,6,0,0,0,0,9,0,0,6,0,0,16,3,0,15,0,3,4,3,0,0,6,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,
27947,42UGHA,42UGHA : Felixstowe North,Standard Table (ST) wards,SWARD,446,1237,347,425,1219,628,0,10,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,13,0,0,13,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,6,0,0,0,3,3,0,0,10,0,0,19,0,0,13,3,0,13,3,3,12,3,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,
27948,42UGHB,42UGHB : Felixstowe South,Standard Table (ST) wards,SWARD,372,1260,394,329,1187,807,3,3,5,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,7,0,3,22,3,0,4,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,6,0,3,0,0,7,0,0,9,3,0,10,0,3,23,0,4,12,6,0,5,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,
27949,42UGHC,42UGHC : Felixstowe South East,Standard Table (ST) wards,SWARD,412,1242,489,436,1185,918,0,9,3,0,12,10,0,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,6,0,0,7,0,3,11,7,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,6,3,0,3,0,0,3,4,0,0,3,0,5,3,0,20,3,3,16,0,8,15,6,7,32,0,9,10,3,0,9,3,0,0,0,3,4,3,0,4,0,3,4,3,0,0,0,0,0,0,
27950,42UGHD,42UGHD : Felixstowe West,Standard Table (ST) wards,SWARD,792,2020,427,714,1940,812,3,11,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,15,3,0,15,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,4,0,0,3,3,3,0,0,0,0,0,0,6,3,0,7,0,0,20,3,0,9,3,0,23,6,0,29,5,7,15,3,4,6,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,3,0,0,3,
27951,42UGHE,42UGHE : Framlingham,Standard Table (ST) wards,SWARD,474,1282,426,429,1175,709,0,6,0,0,3,3,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,3,4,0,6,16,0,8,11,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,4,3,3,3,0,3,4,3,0,6,3,0,7,0,3,16,0,6,8,6,12,42,0,8,34,3,0,7,4,3,8,3,0,0,0,0,3,3,0,6,0,0,6,3,0,0,0,0,0,0,
27952,42UGHF,42UGHF : Grundisburgh,Standard Table (ST) wards,SWARD,233,629,237,212,614,315,3,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,5,0,0,0,0,0,0,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,0,3,3,3,0,0,4,0,0,3,6,0,3,6,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,
27953,42UGHG,42UGHG : Hacheston,Standard Table (ST) wards,SWARD,181,616,163,192,577,261,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,6,3,0,7,0,0,9,0,3,3,9,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,
27954,42UGHH,42UGHH : Hollesley with Eyke,Standard Table (ST) wards,SWARD,229,846,184,198,587,279,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,6,6,0,15,3,0,3,3,3,14,3,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,
27955,42UGHJ,42UGHJ : Kesgrave East,Standard Table (ST) wards,SWARD,715,1824,274,753,1722,439,0,9,3,0,6,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,19,0,4,13,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,3,3,0,5,3,3,3,3,0,4,0,0,5,0,0,7,0,4,16,0,6,21,3,6,22,6,3,37,4,6,7,0,3,14,3,0,0,0,0,3,0,3,6,0,3,5,0,0,0,0,0,3,0,
27956,42UGHK,42UGHK : Kesgrave West,Standard Table (ST) wards,SWARD,275,985,441,246,890,700,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,4,0,5,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,6,0,3,6,3,0,9,9,3,11,5,3,7,4,3,3,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,
27957,42UGHL,42UGHL : Kyson,Standard Table (ST) wards,SWARD,215,538,210,210,532,334,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,
27958,42UGHM,42UGHM : Leiston,Standard Table (ST) wards,SWARD,638,1841,541,640,1708,876,0,7,6,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,3,0,0,0,3,0,0,0,0,14,0,0,9,0,3,6,3,3,11,3,5,12,3,3,10,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,
27959,42UGHN,42UGHN : Martlesham,Standard Table (ST) wards,SWARD,533,1588,374,470,1427,556,0,0,4,0,5,10,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,5,0,0,10,5,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,6,3,3,0,0,15,6,4,19,3,0,26,3,3,29,0,10,21,6,4,11,0,0,3,0,0,0,0,6,7,0,3,8,0,0,0,0,0,0,0,
27960,42UGHP,42UGHP : Melton and Ufford,Standard Table (ST) wards,SWARD,500,1386,395,478,1367,620,0,5,3,3,9,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,8,3,3,11,7,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,6,0,3,20,3,3,19,9,6,16,3,0,18,6,3,8,3,4,16,6,0,3,0,0,3,0,3,3,0,0,3,0,0,0,0,0,3,0,
27961,42UGHQ,42UGHQ : Nacton,Standard Table (ST) wards,SWARD,396,1318,371,432,1174,533,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,9,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,3,0,0,5,3,0,10,3,3,16,0,0,19,6,3,22,7,9,26,0,4,8,0,0,11,3,0,4,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,
27962,42UGHR,42UGHR : Orford and Tunstall,Standard Table (ST) wards,SWARD,143,564,203,175,467,286,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,3,3,0,0,6,3,3,3,3,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,
27963,42UGHS,42UGHS : Otley,Standard Table (ST) wards,SWARD,237,708,176,206,621,248,0,0,3,0,5,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,3,9,3,0,0,3,0,7,0,0,3,6,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,
27964,42UGHT,42UGHT : Peasenhall,Standard Table (ST) wards,SWARD,201,617,202,193,555,284,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,6,0,3,0,3,3,6,3,0,6,0,0,3,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,
